"IN","TIME","ROAD","LI","CONTRI","LEN","FS","JF","CF","SP","DE","TT"
1537,1826.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.2513050257295922,-1.1886989580283254,44.72,+,0.2268070835413378
1538,1836.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,0.5237200639310498,52.66,+,-0.6484881805632918
1539,1846.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.5390071336426344,-0.5465418247935593,48.44,+,-0.21900695116993957
1540,1856.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,1.4869557637831976,59.88,+,-1.2429052565323608
1541,1866.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,0.5237200639310498,55.72,+,-0.9192242938504066
1542,1876.9833333333331,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.5465418247935593,49.81,+,-0.36641344518178254
1543,1886.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.468104378206185,0.9518248194208938,43.7,+,0.36230532717610664
1544,1896.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.19936129362195892,-0.3324894470486372,44.97,+,0.19453462495871335
1545,1906.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.32222136587106703,0.9518248194208938,44.39,+,0.2699633360857849
1546,1916.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.2183913754078307,-0.3324894470486372,46.93,+,-0.04656656589723068
1547,1926.9333333333332,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.46112706470971226,-0.8676203914109423,48.07,+,-0.17775540859455818
1548,1936.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.5700596793759255,-1.1886989580283254,48.58,+,-0.23445178060835897
1549,1946.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.11663566490423168,0.9518248194208938,46.45,+,0.010597313030516762
1550,1956.916666666667,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.4153654183659149,-0.3324894470486372,47.86,+,-0.15405863581732496
1551,1966.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.5495237852868611,-0.8676203914109423,48.49,+,-0.22453319969038849
1552,1976.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6097102984129424,-1.1886989580283254,48.77,+,-0.2552707899846482
1553,1986.916666666667,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6367835705511207,-1.2957251469007864,48.9,+,-0.2694221592468388
1554,1996.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6471581052812362,-1.2957251469007864,48.95,+,-0.2748449790701843
1555,2006.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.5380833737009117,0.7377724416759718,48.43,+,-0.2179003321703253
1556,2016.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,0.8447986305484327,61.47,+,-1.355047398073477
1557,2026.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.3324894470486372,54.6,+,-0.8236522226206464
1558,2036.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.8676203914109423,51.95,+,-0.581111646282755
1559,2047.0,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.2957222275325941,0.41669387505858874,39.81,+,0.9427926138786127
1560,2056.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.21861813548402265,-0.5465418247935593,44.87,+,0.20740045377810298
1561,2066.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.2649346647792395,-0.9746465802834033,47.15,+,-0.07237770405394052
1562,2076.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,1.4869557637831976,62.46,+,-1.42198755520677
1563,2086.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.01141088043125534,55.04,+,-0.8616622633041398
1564,2096.933333333333,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.7605942025384813,51.71,+,-0.5579180615060307
1565,2106.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.0816727691558643,50.43,+,-0.43049055363099903
1566,2116.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.1886989580283254,49.88,+,-0.37372772851133906
1567,2126.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.2957251469007864,49.47,+,-0.3305924876483141
1568,2136.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,0.6307462528035107,60.27,+,-1.27095948631185
1569,2146.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.4395156359210982,54.06,+,-0.7761578886660137
1570,2156.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,0.41669387505858874,53.86,+,-0.7583257131085117
1571,2166.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.5465418247935593,51.18,+,-0.5059283058682531
1572,2176.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.9746465802834033,50.15,+,-0.40174869481648906
1573,2186.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.1886989580283254,49.52,+,-0.33589112484404704
1574,2196.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.2957251469007864,49.27,+,-0.3092903959955735
1575,2206.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.2957251469007864,49.27,+,-0.3092903959955735
1576,2217.0,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.2957251469007864,49.27,+,-0.3092903959955735
1577,2226.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.2957251469007864,49.27,+,-0.3092903959955735
1578,2236.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.2957251469007864,49.27,+,-0.3092903959955735
1579,2246.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.2957251469007864,49.27,+,-0.3092903959955735
1580,2256.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.2957251469007864,49.27,+,-0.3092903959955735
1581,2266.933333333333,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.2957251469007864,49.27,+,-0.3092903959955735
1582,2276.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,1.0588510082933549,58.5,+,-1.1406329255326848
1583,2286.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.3324894470486372,53.26,+,-0.7040256336508395
1584,2296.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,1.3799295749107368,74.11,+,-2.075364578675266
1585,2306.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.11843706930371517,60.27,+,-1.27095948631185
1586,2316.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.7605942025384813,54.06,+,-0.7761578886660137
1587,2326.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.0816727691558643,51.67,+,-0.5540315163503928
1588,2336.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-1.1886989580283254,50.94,+,-0.48202991029495235
1589,2346.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,0.5237200639310498,50.29,+,-0.41615963078801194
1590,2356.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.5465418247935593,49.58,+,-0.3422353825787667
1591,2366.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.9746465802834033,49.26,+,-0.30822075077220584
1592,2376.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,1.1658771971658157,59.49,+,-1.2144831951975161
1593,2387.0,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.22546325817617618,53.71,+,-0.7448644292139137
1594,2396.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,-0.8676203914109423,50.56,+,-0.4437267756968045
1595,2406.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.5741100114280939,-1.0816727691558643,48.6,+,-0.23665092093168827
1596,2416.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.6618097321397122,1.5939819526556587,42.79,+,0.4886434427419954
1597,2426.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.5201191687708738,-0.01141088043125534,43.46,+,0.39511159368403453
1598,2436.933333333333,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.5147897844917049,-0.7605942025384813,43.48,+,0.39236390538597427
1599,2446.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.7400450933579122,0.7377724416759718,42.42,+,0.5415616958618908
1600,2456.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.058747939395476,1.5939819526556587,36.22,+,1.5891467777340953
1601,2466.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.8708693789405064,0.8447986305484327,37.11,+,1.4172501597283975
1602,2476.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.297285513587817,-0.3324894470486372,39.8,+,0.9444310951299151
1603,2486.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.1412354757504896,1.5939819526556587,45.24,+,0.16008099331326162
1604,2496.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,1.0588510082933549,51.41,+,-0.5286215547672917
1605,2506.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.6587406337812968,1.7010081415281197,49.39,+,-0.32209235356667393
1606,2516.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.35917176353997177,-0.01141088043125534,44.21,+,0.29377466154223597
1607,2526.9166666666665,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.8067035922193124,-0.3324894470486372,37.41,+,1.361150617418618
1608,2536.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.20439285936788032,0.7377724416759718,46.86,+,-0.0383031059307714
1609,2546.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.7173063871001247,-0.4395156359210982,42.53,+,0.5257330645231199
1610,2557.0,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.1894187757774377,-0.9746465802834033,40.31,+,0.8619050502445269
1611,2566.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,-0.4099649756296904,-0.11843706930371517,47.83,+,-0.15065639613690407
1612,2576.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.781199272279618,1.5939819526556587,31.58,+,2.6422577430388388
1613,2586.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,2.34120530619143,-0.01141088043125534,34.57,+,1.931246596873761
1614,2596.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.7176673455286633,0.7377724416759718,37.83,+,1.2841060596295
1615,2606.933333333333,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.441747356781823,1.0588510082933549,39.12,+,1.0578129925167528
1616,2616.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,0.18330208232739656,0.7377724416759718,45.04,+,0.18556253753890448
1617,2626.9,Eastern Express Highway,502-03126,Savitribai Phule Marg,0.33433,49,1.1258214567126883,-0.4395156359210982,40.61,+,0.8143285827497317
